transaction_id,customer_id,deposit_amount,withdrawal_amount,transfer_amount,transaction_date
780832,8045,7984,8333,1894,28/03/1993 00:03:15
749107,8046,2666,6830,2984,18/05/1999 19:51:49
261400,8047,2706,6411,2371,27/08/1990 05:24:32
707181,8048,1798,1114,3953,28/07/1999 03:19:52
785979,8049,5813,5544,8445,26/09/2007 11:51:18
49304,8050,2917,5668,4192,23/12/2007 21:29:53
107299,8051,2109,2240,4895,09/02/2008 08:20:40
692636,8052,5870,1465,8750,08/07/2007 05:23:08
528786,8053,8315,7700,8952,13/01/1980 06:58:35
763989,8054,7781,9038,7664,08/05/2011 20:49:21
618273,8055,5430,2435,4255,03/09/2016 09:31:50
48007,8056,2857,9235,2098,30/12/2002 19:58:32
436055,8057,1093,9779,5640,16/04/2011 01:46:03
813216,8058,4745,3541,9313,14/08/2009 03:07:45
787793,8059,2849,3838,9269,10/06/2009 19:53:05
928200,8060,5822,8927,8622,11/10/2000 15:07:30
949169,8061,5224,7735,5664,26/05/2000 07:26:57
330194,8062,3243,1279,6303,18/02/1980 17:38:32
553562,8063,1616,1396,1657,25/09/2009 12:59:26
189596,8064,4803,8542,1315,19/01/1995 00:19:33
642435,8065,3954,5206,3793,27/02/1995 07:36:17
594506,8066,8091,8792,5150,09/12/2013 00:53:53
526389,8067,9872,3540,1104,25/09/1980 23:10:05
362339,8068,9038,6836,2158,19/12/2016 21:17:11
264213,8069,8763,6965,3943,28/04/2016 19:56:57
168224,8070,7784,1145,2298,13/04/2022 11:17:25
671813,8071,5923,7428,8612,27/12/2010 03:52:42
485485,8072,1587,3355,2976,30/07/1995 16:20:15
904895,8073,1742,2516,6451,18/12/2020 19:55:57
888269,8074,2064,4902,7112,14/12/2015 03:58:07
824893,8075,5172,9704,2333,06/05/2008 14:59:41
214888,8076,2788,9240,6701,08/07/2014 19:50:54
298871,8077,1011,4976,2428,24/03/2019 08:53:13
440170,8078,8665,2349,9778,12/01/1987 11:02:23
714149,8079,2790,3828,3342,24/05/2002 02:50:25
595655,8080,2217,3861,4094,18/12/2020 23:35:31
249263,8081,5775,1216,4776,10/03/1993 02:36:59
340755,8082,3999,4986,1711,03/11/2004 06:27:14
606864,8083,3874,1120,6134,23/01/1992 22:25:34
70875,8084,3945,4558,4350,05/08/2014 19:21:15
632047,8085,5640,3286,1227,13/02/1995 08:27:34
775915,8086,2522,6045,5019,21/08/1983 10:31:22
705471,8087,7933,2734,5088,25/01/2003 13:27:22
260954,8088,6741,2816,3026,03/12/2017 13:08:48
151774,8089,4898,2567,4830,11/04/1997 16:30:50
618648,8090,5981,8241,4459,12/12/1989 07:32:34
518828,8091,6552,8519,3202,17/04/2016 23:16:16
75614,8092,4736,8251,2474,21/02/1980 23:26:27
826901,8093,1195,9350,9429,15/03/1983 22:56:16
404827,8094,5967,3133,2824,01/04/1997 15:10:29
999603,8095,9853,1137,2322,18/06/1991 11:14:20
692029,8096,9924,6969,7232,09/10/1984 11:58:17
364445,8097,4787,5038,3316,08/06/2020 23:29:05
460319,8098,4138,2513,5940,10/07/1989 23:44:02
547907,8099,2312,7835,1749,09/11/1984 08:53:26
973046,8100,7884,4193,1096,24/09/2004 19:15:05
866775,8101,5124,5683,9311,05/11/2007 01:01:41
522424,8102,9625,1675,4760,08/09/1993 18:00:33
243067,8103,7845,8794,7340,10/02/2006 03:06:54
538276,8104,9191,6284,4267,25/02/1988 18:45:03
382581,8105,3894,2932,1288,02/09/1996 22:01:52
829143,8106,2824,3777,3472,30/03/2004 09:49:04
248451,8107,5923,5887,6200,18/07/2009 09:56:08
197351,8108,1091,6276,3845,05/04/2004 09:51:40
519175,8109,9153,3168,3287,10/03/1985 17:00:59
502095,8110,3819,8688,4032,02/10/2019 22:07:46
939655,8111,8338,3503,3931,02/03/2009 17:48:27
654657,8112,5676,8085,7733,14/05/2005 00:21:09
413504,8113,8031,1438,6252,08/06/2019 08:49:26
161853,8114,7544,1787,7605,07/11/2013 10:57:13
626469,8115,1746,1696,9555,05/02/1986 16:32:53
3560,8116,3190,2536,9427,25/12/2004 00:44:23
924156,8117,9651,4874,7530,29/03/1986 07:17:16
38439,8118,2801,9570,5244,15/07/1982 16:50:21
535120,8119,6993,7949,6906,08/02/1989 16:29:54
334577,8120,3939,7396,4006,27/08/2021 05:26:37
948935,8121,1564,9177,5803,26/07/2021 09:48:30
360152,8122,1153,7178,7445,25/02/2020 14:20:41
24472,8123,1440,9805,8023,29/12/1981 23:50:52
539928,8124,4229,2618,4419,05/04/1987 20:18:46
200257,8125,3770,7602,5164,11/02/2011 02:02:16
903681,8126,6695,5818,2143,20/11/1983 17:37:55
785715,8127,7460,6527,1978,14/01/1993 21:39:17
156829,8128,6260,4463,2423,06/04/1982 03:36:53
894714,8129,7357,9730,6839,18/06/1987 18:53:32
190939,8130,2847,3343,6579,26/07/1994 07:21:03
180414,8131,2470,4487,5074,14/11/2022 18:15:05
891953,8132,2648,7330,6390,31/08/2007 00:31:52
353803,8133,8911,9507,3543,23/10/2001 18:37:16
569670,8134,7377,3107,9896,22/06/2013 21:18:21
109277,8135,5116,4954,6065,26/11/1990 11:07:40
542685,8136,8389,1361,9120,02/11/2011 19:55:01
399371,8137,4679,1427,8673,29/03/2003 14:01:40
971288,8138,7806,3194,9368,02/07/1990 17:05:49
966771,8139,7734,9591,6139,17/10/2009 20:46:05
953094,8140,3490,6746,1158,30/05/2022 14:23:14
366392,8141,9071,7308,7659,02/04/1994 16:40:05
91310,8142,9065,5586,9522,27/12/1987 13:02:38
833167,8143,5927,4552,7935,25/11/2010 00:17:03
245647,8144,4573,7079,9985,22/03/1989 07:13:05
8833,8145,9414,1232,4665,19/10/1981 04:44:20
813970,8146,1426,6463,6202,14/12/1994 20:23:14
674798,8147,8056,1639,3115,24/08/2016 06:24:00
775757,8148,9821,7896,9605,04/06/1990 14:42:43
30187,8149,6082,3572,9610,28/07/1994 15:49:18
615944,8150,4738,1473,5062,14/12/2000 22:59:17
577703,8151,6642,1345,5489,26/01/2017 17:12:36
57160,8152,8283,3657,7412,06/05/1990 09:13:28
256920,8153,3892,3188,9759,10/12/2002 12:52:37
473391,8154,9858,6513,4550,01/10/2021 17:40:12
913631,8155,7115,3218,9572,05/07/1999 06:26:02
700775,8156,1978,4862,9488,21/11/1999 10:10:15
557630,8157,3757,1009,4667,06/07/2017 09:27:07
934337,8158,6971,3800,3716,22/01/1992 13:04:53
223122,8159,7449,7083,4387,14/10/2000 07:18:55
944247,8160,9585,5346,1802,01/02/1994 03:32:00
568831,8161,5642,5683,4791,21/03/1995 07:48:24
4844,8162,6593,6570,1787,01/08/1988 16:39:45
751386,8163,4316,8891,2308,18/04/2022 04:54:20
56160,8164,1287,3059,6062,21/04/1999 19:30:22
193743,8165,8409,6051,5721,14/04/2014 15:12:42
74930,8166,1712,6912,3723,28/03/1999 13:54:33
397945,8167,9629,6190,6073,15/12/2018 16:50:02
224462,8168,3283,4266,5697,31/07/1983 02:14:07
287612,8169,9177,2573,7347,17/12/1991 19:27:27
738795,8170,4847,7490,2137,09/12/1996 10:44:16
327680,8171,3628,9693,8837,17/05/1987 12:29:20
297217,8172,2727,5447,2360,13/07/2019 20:15:28
69817,8173,9989,8160,2797,02/03/1996 12:30:19
878564,8174,7305,6759,3303,04/07/2016 05:20:24
561443,8175,1642,8226,8210,24/01/2007 08:13:13
117150,8176,6289,1517,6602,13/08/1999 00:07:28
873286,8177,2551,3921,7845,11/11/1987 20:35:38
552627,8178,5814,9316,1764,19/08/2003 07:08:10
359729,8179,8901,6111,3977,06/10/2012 17:35:17
135093,8180,2742,1671,2293,10/12/1989 03:19:06
119058,8181,6027,6259,4190,12/07/2015 23:09:35
916514,8182,7987,1174,5524,18/02/2000 03:15:02
162241,8183,8592,6360,3189,06/01/2002 06:14:01
350642,8184,5264,6060,8793,04/06/2003 14:26:08
449131,8185,9603,9251,9143,15/06/1992 05:22:30
498603,8186,9806,6420,2077,04/02/1998 12:10:24
362936,8187,9836,5787,7316,19/07/2010 04:01:03
243528,8188,3955,8706,8257,10/08/2021 12:38:46
49420,8189,4548,7724,1229,13/02/2018 13:07:51
114000,8190,3244,6702,8882,24/11/1983 08:54:19
806749,8191,9451,2290,9374,22/04/2007 12:42:43
959200,8192,6611,3454,3499,20/08/1981 21:14:32
890877,8193,9431,2401,6420,29/12/1982 00:42:13
392704,8194,1630,9408,7977,12/08/2008 10:17:53
506794,8195,9325,8606,8079,23/06/2018 06:13:41
622170,8196,4569,5682,2235,07/04/2003 10:14:01
781825,8197,7905,2304,8460,27/03/1998 16:49:11
245510,8198,9144,6255,4482,31/03/2011 01:37:55
614329,8199,5060,6124,4729,11/02/1982 02:18:05
619303,8200,8040,6477,1993,14/02/2012 10:56:14
51206,8201,5348,6994,7253,18/09/2003 03:58:25
324807,8202,6739,2654,6106,23/01/2014 23:20:31
49493,8203,2569,5614,7924,25/04/1992 10:40:57
444191,8204,6100,5172,6513,30/08/2009 06:00:25
930140,8205,5988,7324,8528,19/11/1992 07:57:40
876943,8206,5766,5014,9692,19/03/1980 17:42:49
608159,8207,3536,5407,5244,25/05/2002 13:42:11
854215,8208,3027,3744,1860,28/08/1990 09:45:51
251517,8209,5269,9510,2261,14/05/2009 12:22:28
993609,8210,5490,6530,2791,13/12/2022 21:36:10
595338,8211,8754,4645,8986,14/09/2000 19:18:39
280060,8212,9735,1054,4341,19/07/1995 00:43:27
775692,8213,4409,2799,6357,29/10/1987 10:14:34
449132,8214,7635,8286,6216,28/01/1986 18:57:11
371986,8215,5726,5196,3105,20/12/1990 04:12:54
498201,8216,1212,5944,2419,07/01/2002 08:39:50
246512,8217,8735,9554,6462,21/07/2005 11:40:09
76112,8218,3176,3886,1761,17/11/2004 02:51:38
260586,8219,4840,2324,6543,08/03/2002 18:48:57
435346,8220,4215,2674,3088,10/08/1998 23:15:33
739807,8221,6440,6090,9526,17/12/2016 23:09:52
211916,8222,5758,9363,3009,13/09/2001 04:55:43
240490,8223,2912,6790,2815,16/11/1984 05:38:18
651358,8224,9894,9461,5023,08/02/1997 08:45:32
967551,8225,7601,6379,9876,09/03/2015 02:59:07
143265,8226,1850,5546,5542,20/11/1999 10:48:48
990422,8227,9420,3202,5828,22/06/1999 01:28:09
511907,8228,6475,6966,1761,20/11/2021 16:28:50
101715,8229,1200,4099,6687,25/09/1988 06:04:34
30728,8230,9004,8294,8725,16/06/2012 05:06:54
177675,8231,6097,7986,4668,15/01/2010 18:13:35
948775,8232,3431,9702,3681,04/04/2010 07:26:30
258431,8233,7558,5042,7886,08/10/2008 19:49:45
158462,8234,3072,7347,5272,22/02/2010 01:23:42
588284,8235,8650,2944,9393,04/05/1989 01:14:21
494647,8236,2066,3670,5204,13/01/2009 23:15:22
866128,8237,5628,5322,4353,15/10/1997 02:13:24
830599,8238,1320,1619,3659,07/12/1999 19:41:17
319008,8239,2056,5262,5122,20/02/2020 02:47:01
348597,8240,3098,3535,1394,23/09/2001 18:54:43
259212,8241,8386,1858,5009,07/06/2016 12:21:12
859043,8242,2560,1850,5013,13/12/2002 01:39:38
970990,8243,8022,8998,4878,23/02/2002 18:14:58
224283,8244,1778,6200,3075,18/11/1991 16:10:54
802795,8245,4447,3980,7421,20/11/2016 12:08:55
280049,8246,7610,6614,1303,01/09/2020 13:13:16
879726,8247,7434,9275,3806,15/08/2012 14:05:23
983562,8248,7240,9676,3680,16/03/2010 12:59:52
86297,8249,7185,7952,3065,22/12/2019 07:22:43
176647,8250,3435,6806,1092,30/11/2006 08:21:16
179634,8251,2311,5307,8397,28/05/2017 20:38:47
941342,8252,1943,4428,8797,20/03/1995 16:04:44
890815,8253,4653,2679,5773,05/09/1983 15:25:55
271946,8254,8450,2748,1047,28/09/2003 17:35:26
174644,8255,8890,9071,4587,17/10/1984 23:57:53
990280,8256,8842,4777,6597,14/04/2014 23:17:40
811274,8257,4531,7736,7760,20/03/2010 12:26:17
410220,8258,1033,5069,6232,08/07/2011 23:43:53
444947,8259,5624,8505,3382,02/05/2014 16:27:36
685155,8260,1648,2214,2891,18/05/1997 03:48:04
392668,8261,9451,3986,1212,19/03/1991 16:13:13
383559,8262,5353,5779,7053,07/06/2019 01:16:53
717007,8263,8427,8062,4740,29/07/2017 19:18:23
711051,8264,5185,2385,3413,15/04/2006 09:54:34
998651,8265,4404,3042,7624,01/11/1997 14:08:06
599859,8266,5831,5824,1688,22/12/2009 15:44:02
335532,8267,6317,8987,4858,08/09/1999 02:17:37
637996,8268,5281,7856,9594,28/05/2004 21:28:00
740220,8269,3918,1661,1133,31/03/1998 20:24:56
676866,8270,9519,8944,3094,09/09/2012 05:33:16
682847,8271,3596,5348,8020,12/12/1990 22:39:46
630053,8272,6223,1053,2429,22/11/2004 06:44:03
928739,8273,5706,3930,2350,25/11/2019 02:14:28
406050,8274,2980,7965,7591,16/04/2010 12:59:51
999794,8275,8766,1387,8340,02/11/1981 00:44:27
554701,8276,4826,2234,1853,24/08/2009 12:04:25
976661,8277,1137,6605,9486,07/04/2006 14:28:37
372897,8278,9586,3471,3267,28/11/1992 14:13:26
814146,8279,5954,2885,2761,01/08/1990 00:19:25
523429,8280,4172,5607,3161,21/09/1980 03:27:17
816091,8281,8048,4413,9797,21/11/1981 09:11:09
246188,8282,4822,7553,7701,17/01/2016 18:05:41
406830,8283,8088,4754,5345,18/11/1987 07:07:16
461412,8284,6818,1744,6293,29/03/2019 20:38:41
881026,8285,5286,2460,8500,15/09/2015 00:20:59
103389,8286,6917,7827,3550,05/10/1987 20:14:27
936045,8287,8909,9886,8249,19/10/2016 08:39:26
192953,8288,4363,9135,9456,21/04/2005 20:08:34
529329,8289,2488,7640,3797,29/05/2012 17:52:17
752195,8290,1695,3426,7630,15/08/1989 04:23:45
728853,8291,7946,6090,5494,27/11/2002 13:10:19
906028,8292,7340,1092,7338,15/12/1987 23:33:43
23369,8293,7994,5981,5744,24/10/1992 23:20:54
469823,8294,6101,6416,8336,17/08/1986 22:43:23
512356,8295,4055,2621,4779,26/08/1999 16:40:59
681841,8296,4319,8467,2472,02/12/2013 09:04:30
718572,8297,6491,7727,8302,14/12/2013 09:32:32
60106,8298,1255,1589,9139,26/10/2021 05:11:30
432378,8299,5387,1728,1039,05/06/2008 04:07:01
309367,8300,6440,9342,7412,14/01/1997 23:49:07
175174,8301,1331,1333,3673,16/10/1984 12:25:35
420126,8302,8597,1896,5104,17/03/2000 14:47:17
599146,8303,7807,3867,7424,09/01/1992 21:59:24
786470,8304,1411,4649,5316,29/10/1988 23:44:36
333215,8305,4044,8832,9403,21/03/1993 01:42:20
462498,8306,1384,9450,3343,31/12/2011 06:41:33
973998,8307,2182,9800,3067,27/11/2000 20:10:29
703106,8308,3604,6833,9682,29/10/2003 08:05:16
850959,8309,2541,4308,9820,08/08/1985 02:54:48
525198,8310,4090,1682,8516,22/12/1983 11:44:27
732886,8311,9930,9541,7653,20/06/1992 09:48:44
932175,8312,4941,1164,3354,20/10/1982 00:18:40
983784,8313,8015,2276,2763,21/06/1980 17:23:55
184521,8314,1961,1629,7307,02/11/2010 18:19:31
910547,8315,9441,8168,9018,21/06/2017 20:17:57
158614,8316,2068,9392,4393,26/09/1992 13:35:17
467464,8317,1774,7583,1955,31/07/1994 06:40:02
111036,8318,8518,2842,2215,04/10/1981 05:49:27
688414,8319,7009,8906,2498,23/07/2001 06:33:32
72366,8320,9708,7366,8591,20/05/1995 13:04:05
234797,8321,1035,4347,4133,22/10/2018 09:57:33
777938,8322,9501,6698,2086,04/08/1992 19:55:24
814798,8323,9016,9810,2863,14/05/2020 11:20:20
900684,8324,2088,3373,5937,14/12/1981 12:29:50
939899,8325,4031,4080,9443,13/01/1992 17:01:11
561846,8326,4813,1822,8469,11/07/2011 20:42:46
794053,8327,8787,8275,5517,25/03/1984 02:12:53
5132,8328,4244,6492,7076,01/06/1981 21:05:00
788590,8329,1892,1156,6148,21/01/2013 09:47:13
464279,8330,9511,2922,2464,28/03/1980 00:32:46
591024,8331,7717,9754,5804,30/10/2004 02:46:24
82017,8332,2265,7910,5995,21/03/2016 04:53:07
317287,8333,3593,9466,7704,10/05/1999 15:29:17
323628,8334,6934,7181,4453,10/08/1999 23:58:48
965660,8335,2083,1834,5596,12/01/1980 02:39:09
755968,8336,9661,5105,2014,30/11/2003 02:17:36
606014,8337,1050,9233,7665,15/09/2005 06:20:26
280683,8338,5493,8017,3034,15/03/2021 10:03:16
606296,8339,8553,3849,6949,17/05/2017 08:32:54
788419,8340,6212,7531,3505,12/12/1993 07:58:52
383920,8341,6729,7128,5164,04/02/1991 16:02:11
641052,8342,5827,5245,4399,30/07/2000 11:20:46
522708,8343,4071,4744,9326,12/07/2007 08:01:33
893912,8344,8311,4953,3982,05/02/2008 22:22:20
618267,8345,8907,8508,5244,06/04/1998 23:05:33
960826,8346,9419,7483,5686,07/08/2016 16:25:38
892002,8347,4668,5366,9562,24/07/2003 20:03:58
123217,8348,5956,1477,9539,26/06/2004 13:30:20
793266,8349,7647,5275,4184,15/12/1983 20:12:29
18432,8350,5066,5872,6700,22/05/2008 05:15:05
316889,8351,4539,7090,8916,18/10/2009 12:39:10
169426,8352,9012,1883,2654,09/04/2009 10:40:55
549846,8353,1969,5231,8100,20/08/2000 03:45:39
816465,8354,7223,8082,8902,09/07/1997 18:18:44
494332,8355,6287,1386,7944,28/07/1985 12:57:51
374030,8356,9148,8275,4634,08/08/1986 00:47:50
214577,8357,9907,9914,5615,14/04/1993 10:49:35
516099,8358,7252,7713,1439,24/01/2016 20:41:45
411454,8359,6877,6812,5871,10/06/1995 03:35:35
885094,8360,4658,4474,8005,31/07/1991 12:42:10
581014,8361,2202,7190,4448,21/08/1983 08:13:05
60111,8362,4444,7045,2312,20/02/1994 13:13:24
665192,8363,3451,7320,7767,16/12/2016 13:33:15
626088,8364,9203,7900,7635,10/06/1998 11:12:03
566475,8365,4242,4659,4337,18/09/1980 09:05:45
227785,8366,3776,4632,9420,16/09/1985 19:43:06
426400,8367,2605,4950,1338,07/01/2018 17:17:49
566311,8368,8202,7963,4433,24/12/2016 18:10:58
504488,8369,8488,7019,9856,17/04/2011 21:28:32
369764,8370,4399,1421,4078,22/12/2006 12:00:48
887080,8371,1052,5995,1102,08/01/1991 21:23:17
61599,8372,1584,9372,6588,06/03/1998 06:20:08
798201,8373,7572,9445,8214,16/08/2008 03:51:31
513802,8374,9630,8389,2201,15/08/2009 02:45:52
822569,8375,8860,4665,5023,11/11/1980 11:10:01
22894,8376,3943,4321,1922,07/07/2020 21:09:03
111554,8377,2313,4172,5618,26/07/1999 19:28:00
258370,8378,9396,1142,7081,24/09/1994 05:14:55
514959,8379,2532,8376,2098,21/07/1988 20:41:07
746136,8380,4303,6024,4506,17/02/2022 21:35:50
164113,8381,9358,7770,4743,04/03/1989 21:19:18
256078,8382,5273,7685,4675,09/08/1985 20:52:15
239188,8383,8877,1930,5185,19/07/2011 04:38:50
819324,8384,1159,9100,6048,25/03/2006 07:48:26
284322,8385,6382,5009,6511,27/12/2017 15:52:54
494316,8386,7852,9910,9044,15/05/1988 22:16:16
917276,8387,7752,9959,1505,09/05/2003 06:49:08
51113,8388,5810,7021,1815,02/02/1988 18:30:59
70512,8389,5985,7378,8294,16/11/1988 16:43:43
252325,8390,5207,8761,4545,10/02/1983 07:07:48
666663,8391,6562,2052,9956,13/02/2021 07:26:25
143956,8392,5689,5246,1629,14/02/2023 13:43:48
891480,8393,6248,4825,2079,13/01/2008 04:53:20
461669,8394,2841,9794,4718,12/12/1983 00:31:18
633839,8395,2929,3370,3111,15/01/2008 22:07:22
672835,8396,5670,9346,4555,21/06/2017 17:05:59
143061,8397,6173,1914,2738,04/08/1991 12:34:08
685956,8398,5567,4929,5864,01/06/2015 11:21:04
289929,8399,4561,9605,5039,11/06/1984 12:51:30
669548,8400,6877,4036,1224,20/10/1993 16:24:25
686807,8401,1298,7538,5998,26/09/2012 22:52:55
699844,8402,9936,8484,3849,17/05/1993 19:38:42
331416,8403,4053,1383,6777,15/06/2010 19:12:24
976512,8404,4040,1452,7029,12/03/1997 14:31:05
575597,8405,6378,4069,7762,17/09/1985 12:36:17
64195,8406,2644,9464,6905,15/03/1998 16:00:36
217948,8407,9375,7272,2002,08/09/2007 16:12:15
183821,8408,5542,4339,7951,11/12/1981 14:12:38
299090,8409,1552,9992,6283,29/11/1991 00:18:35
866104,8410,1843,5000,5255,26/02/2015 21:22:20
802787,8411,5081,7094,5101,18/02/2010 07:44:03
72648,8412,9634,7929,1340,23/03/1981 16:45:58
179154,8413,4604,2888,9600,12/04/1990 15:20:37
165765,8414,5640,9993,1909,02/04/2016 04:27:35
614188,8415,7732,5537,2403,08/07/1986 09:43:07
615609,8416,3098,5895,8593,28/04/2014 00:20:32
505450,8417,5977,3804,9517,31/08/1980 04:35:53
113463,8418,5000,1115,9037,14/08/1986 08:28:22
993562,8419,3424,8153,7248,30/11/2012 01:31:37
891522,8420,1512,7951,2876,12/02/2009 01:55:40
565898,8421,6190,7622,6870,01/11/1984 06:39:21
888076,8422,6958,9367,7398,29/03/1996 03:12:42
258849,8423,9475,6853,7533,11/01/1998 03:38:20
634166,8424,9979,3497,3128,14/01/2016 15:29:55
531584,8425,9481,8251,5230,03/07/1988 08:13:28
381390,8426,6545,9362,5434,29/06/1996 09:11:24
421904,8427,3621,6631,8782,19/04/2010 00:10:53
293392,8428,9579,1919,8608,30/04/2000 15:11:21
133190,8429,2283,5445,6891,05/11/2000 09:55:01
692370,8430,7588,3265,4120,30/07/2012 10:25:06
29034,8431,8288,5312,9038,21/10/2019 14:26:52
571325,8432,5345,9345,4853,11/02/2006 01:34:11
264838,8433,8073,5803,7013,14/06/2009 20:34:36
843935,8434,8062,4497,8926,12/03/1991 06:53:33
456709,8435,2411,1158,7670,01/06/1999 02:32:11
607176,8436,3871,1853,1138,23/07/1980 18:56:52
247266,8437,2630,6057,8599,31/10/1988 04:54:21
412809,8438,6613,6805,9517,07/04/2012 15:45:58
921459,8439,4961,2392,4035,12/09/1980 07:09:02
247306,8440,6969,6300,3954,21/03/2000 21:07:54
269211,8441,9883,2181,1364,11/05/1995 08:33:11
735715,8442,8794,5941,1526,16/10/2022 08:34:12
829539,8443,3133,4133,1264,11/02/2010 10:51:22
701401,8444,1438,3906,4281,03/08/1989 10:32:06
235974,8445,1684,4240,4411,22/12/1984 15:42:52
820024,8446,1894,1841,1245,20/04/1984 10:04:35
428065,8447,4956,8289,3659,15/11/1988 22:16:06
367095,8448,3147,4048,5325,30/01/1993 08:13:14
275641,8449,4347,1637,4720,10/04/1999 14:28:55
608270,8450,1200,3206,1519,03/11/2012 21:25:35
834141,8451,2637,8847,5341,30/01/1995 14:25:12
423557,8452,1915,3571,6676,30/03/2022 10:36:09
884744,8453,7866,7237,4522,30/07/2021 02:09:01
90598,8454,9307,4663,2947,29/03/1981 22:55:11
6241,8455,5356,7065,5907,09/02/2011 11:56:43
33708,8456,9941,9054,3276,05/08/2017 16:11:09
713728,8457,2824,3830,9104,17/07/2013 05:36:10
709380,8458,1636,1661,9537,04/08/1986 09:51:53
307318,8459,7529,1520,5634,26/04/2016 12:46:37
487530,8460,8363,6710,3894,10/07/2017 19:14:27
89181,8461,2473,6870,5138,13/03/2002 07:39:26
555045,8462,9131,9940,5170,29/08/1984 05:43:29
716532,8463,4501,8669,3206,09/01/2018 07:58:58
760870,8464,3128,6716,2715,15/06/2009 22:11:11
298959,8465,3568,3993,3349,08/08/2008 23:11:38
306906,8466,9069,2264,2705,14/04/2008 04:00:04
925427,8467,9983,5811,1701,26/09/2003 18:42:37
457626,8468,3947,5965,1141,07/04/2019 23:26:13
268117,8469,6010,1844,5658,12/03/2000 15:32:10
618608,8470,7804,8051,3962,26/06/2003 04:50:09
93693,8471,3979,5476,4667,15/02/1992 03:58:32
131372,8472,4048,2366,8908,20/05/1984 15:44:13
335187,8473,4379,2257,1198,25/08/2000 07:31:01
794473,8474,7076,2740,8064,05/02/2011 06:46:24
701163,8475,1478,7165,8144,27/03/1999 04:26:58
957485,8476,1987,2957,2987,02/03/1993 06:15:35
803899,8477,1274,2513,1335,18/04/1983 15:14:39
726418,8478,8452,1576,2139,31/03/1998 17:12:15
345687,8479,8303,3033,2899,20/02/2002 19:22:25
282223,8480,5417,3334,8485,02/08/2008 14:10:09
804324,8481,9971,3309,5525,12/01/2009 15:03:52
194181,8482,9388,6957,7120,09/01/1980 20:44:58
824789,8483,4693,7595,7536,12/02/2002 19:02:17
51737,8484,2514,8636,6015,17/08/2012 04:59:14
765957,8485,2543,8565,4376,28/12/2021 10:44:17
115450,8486,4901,7077,2626,09/06/2012 19:12:18
