payment_id,supplier_id,payment_date,payment_method,amount
9447,279,2022-12-14,Debit Card,520.19
9448,8364,2022-08-03,Credit Card,818.28
9449,7784,2022-08-22,Bank Transfer,944.19
9450,1035,2022-08-04,PayPal,315.51
9451,4628,2022-07-14,Credit Card,891.0
9452,4155,2022-04-07,Credit Card,783.69
9453,8085,2023-03-06,Debit Card,353.81
9454,7938,2023-01-15,Debit Card,346.58
9455,5922,2022-06-19,PayPal,13.85
9456,876,2022-08-22,PayPal,424.8
9457,9072,2023-01-21,PayPal,764.5
9458,7145,2022-08-16,Bank Transfer,250.31
9459,5451,2022-06-01,Credit Card,327.52
9460,5244,2022-04-14,PayPal,939.82
9461,4558,2022-12-06,Credit Card,764.3
9462,5843,2022-09-07,Credit Card,245.72
9463,148,2022-11-18,Credit Card,470.54
9464,8989,2023-01-31,Debit Card,333.14
9465,2954,2022-10-07,Credit Card,507.18
9466,2382,2022-09-16,Bank Transfer,629.14
9467,1730,2022-06-18,PayPal,637.93
9468,7932,2023-02-14,Credit Card,821.7
9469,2700,2022-05-31,Credit Card,437.73
9470,4242,2022-06-15,Debit Card,864.12
9471,5556,2022-07-21,Bank Transfer,276.31
9472,7106,2022-05-27,Debit Card,74.73
9473,1518,2023-01-22,PayPal,493.98
9474,7409,2023-02-10,Bank Transfer,400.7
9475,7308,2022-08-22,Debit Card,123.55
9476,4925,2022-10-15,PayPal,332.4
9477,9659,2022-10-02,PayPal,338.72
9478,5534,2022-10-13,Bank Transfer,744.98
9479,1544,2022-04-29,Credit Card,523.78
9480,6231,2022-03-11,Debit Card,851.86
9481,8102,2022-05-08,Debit Card,189.37
9482,2388,2022-04-15,Debit Card,285.44
9483,4788,2022-07-19,Debit Card,19.25
9484,8165,2022-08-18,Credit Card,692.02
9485,1780,2022-08-23,PayPal,16.05
9486,3137,2022-05-24,Credit Card,508.2
9487,8779,2022-11-04,Credit Card,554.97
9488,4540,2023-01-07,Bank Transfer,146.85
9489,1674,2022-09-18,Debit Card,108.42
9490,185,2022-03-26,Debit Card,159.7
9491,2913,2022-03-11,Credit Card,349.56
9492,6179,2022-03-24,PayPal,788.66
9493,4181,2022-12-25,Debit Card,400.12
9494,7650,2022-05-07,Debit Card,848.52
9495,5825,2022-07-11,Bank Transfer,575.11
9496,3015,2022-05-06,Bank Transfer,166.37
9497,4740,2022-08-28,Credit Card,704.27
9498,445,2022-10-20,PayPal,553.3
9499,9821,2022-09-02,PayPal,954.31
9500,2501,2022-09-06,PayPal,988.55
9501,1875,2022-10-05,Bank Transfer,357.86
9502,6544,2022-03-09,Debit Card,107.18
9503,8299,2022-10-21,Bank Transfer,633.94
9504,83,2022-12-26,Bank Transfer,527.73
9505,2680,2022-08-12,Debit Card,490.67
9506,6528,2023-02-20,Credit Card,323.36
9507,6630,2022-06-28,Debit Card,664.66
9508,9490,2023-01-13,PayPal,583.07
9509,6628,2023-03-08,Debit Card,479.32
9510,8924,2022-04-01,Credit Card,676.7
9511,7362,2022-04-01,PayPal,125.36
9512,8843,2022-06-13,Credit Card,692.11
9513,6609,2022-10-10,PayPal,316.29
9514,1229,2022-12-07,Credit Card,49.73
9515,8539,2022-03-21,Debit Card,651.34
9516,2891,2022-04-11,Credit Card,797.36
9517,348,2022-11-28,Credit Card,166.67
9518,5308,2022-09-08,Credit Card,508.11
9519,5415,2022-10-15,Bank Transfer,853.95
9520,5118,2022-07-28,Bank Transfer,402.23
9521,3779,2022-08-24,PayPal,751.3
9522,8972,2022-05-21,PayPal,629.4
9523,1395,2022-10-21,Bank Transfer,206.48
9524,1676,2022-05-28,PayPal,735.83
9525,5008,2022-05-09,Bank Transfer,82.98
9526,6041,2022-05-20,Bank Transfer,328.83
9527,8335,2022-08-26,PayPal,229.06
9528,9074,2022-06-20,Credit Card,342.43
9529,4754,2022-09-21,Credit Card,551.8
9530,1936,2023-01-19,Debit Card,833.13
9531,6793,2022-04-01,PayPal,391.75
9532,1409,2022-07-30,Credit Card,848.93
9533,6899,2023-02-15,Debit Card,24.52
9534,3220,2022-06-20,PayPal,871.46
9535,7290,2022-04-21,Credit Card,851.68
9536,8564,2022-12-01,Debit Card,727.25
9537,82,2023-01-02,PayPal,209.85
9538,1705,2023-01-01,Credit Card,62.63
9539,1568,2022-05-18,PayPal,235.26
9540,7254,2022-08-11,PayPal,591.99
9541,2372,2022-03-13,Credit Card,539.44
9542,7872,2023-02-22,PayPal,132.75
9543,989,2022-07-03,Debit Card,298.1
9544,3336,2023-01-09,PayPal,66.18
9545,2209,2022-05-28,Credit Card,395.78
9546,6163,2022-10-02,Credit Card,55.63
9547,3543,2022-03-12,PayPal,434.91
9548,8690,2023-02-20,Bank Transfer,964.01
9549,4152,2023-03-06,Credit Card,191.05
9550,5788,2022-05-12,Bank Transfer,692.87
9551,8823,2022-11-23,Credit Card,387.96
9552,1270,2022-06-21,PayPal,178.11
9553,5031,2022-10-15,Debit Card,516.25
9554,7295,2022-10-17,PayPal,548.5
9555,6406,2022-09-15,Credit Card,703.47
9556,6621,2022-12-19,Debit Card,970.47
9557,7095,2022-06-14,PayPal,552.47
9558,8528,2022-08-12,Credit Card,249.08
9559,6390,2023-02-14,Credit Card,764.29
9560,9280,2022-09-07,Debit Card,885.42
9561,4730,2022-04-19,PayPal,472.59
9562,8764,2023-01-13,Debit Card,466.77
9563,3798,2023-01-29,Credit Card,130.56
9564,2137,2022-07-19,PayPal,750.05
9565,9964,2022-04-14,PayPal,423.17
9566,8984,2023-01-01,Bank Transfer,232.7
9567,8306,2022-05-04,PayPal,480.22
9568,5595,2023-03-04,PayPal,205.32
9569,5468,2023-02-13,PayPal,972.02
9570,4518,2022-03-14,Credit Card,493.2
9571,9796,2022-06-07,PayPal,242.67
9572,6195,2022-10-06,Credit Card,682.89
9573,3675,2023-01-20,PayPal,485.69
9574,432,2022-09-27,Credit Card,934.79
9575,7365,2022-11-29,Credit Card,670.64
9576,8439,2022-08-15,PayPal,171.51
9577,6514,2022-12-09,Credit Card,744.72
9578,2578,2022-04-20,Bank Transfer,275.78
9579,1379,2022-07-30,PayPal,448.98
9580,7537,2023-01-08,PayPal,988.41
9581,1432,2023-02-11,Credit Card,511.56
9582,5764,2022-12-26,Credit Card,488.21
9583,5383,2022-05-28,Credit Card,467.65
9584,4606,2023-02-23,Debit Card,968.1
9585,8482,2022-06-06,Debit Card,516.99
9586,4984,2022-11-20,Bank Transfer,312.08
9587,706,2022-03-29,Debit Card,36.99
9588,2293,2022-09-03,PayPal,52.26
9589,5124,2022-04-26,Bank Transfer,311.49
9590,2140,2023-01-16,Bank Transfer,700.3
9591,7627,2022-09-06,Bank Transfer,755.89
9592,8862,2022-04-21,PayPal,224.47
9593,8694,2022-05-22,PayPal,91.77
9594,1359,2022-05-09,PayPal,202.96
9595,6992,2023-01-14,PayPal,392.94
9596,3947,2022-06-25,Bank Transfer,128.02
9597,64,2023-01-20,Bank Transfer,916.99
9598,6687,2022-08-26,Debit Card,690.49
9599,5014,2022-10-13,Debit Card,323.52
9600,4461,2022-12-29,Debit Card,714.01
9601,3062,2022-05-12,Debit Card,572.45
9602,8538,2023-03-05,Credit Card,146.79
9603,2479,2023-01-07,PayPal,698.13
9604,2766,2023-02-21,Bank Transfer,784.25
9605,5699,2022-03-22,Debit Card,528.37
9606,8239,2022-12-28,Debit Card,915.41
9607,9000,2022-12-31,Credit Card,221.85
9608,1321,2022-03-12,PayPal,475.09
9609,8841,2022-03-26,Bank Transfer,453.99
9610,9977,2022-03-09,Debit Card,833.57
9611,158,2022-10-08,PayPal,375.47
9612,8404,2022-04-03,Bank Transfer,446.61
9613,9387,2022-10-24,PayPal,284.85
9614,5581,2022-05-10,PayPal,561.34
9615,5473,2022-04-27,PayPal,672.38
9616,2565,2022-06-02,PayPal,460.37
9617,9234,2022-07-04,Credit Card,173.86
9618,795,2022-08-31,PayPal,26.05
9619,5251,2022-04-20,Bank Transfer,259.1
9620,821,2022-07-15,Credit Card,93.83
9621,7215,2022-10-14,PayPal,388.19
9622,4129,2022-11-07,Bank Transfer,663.65
9623,834,2022-10-09,Bank Transfer,14.58
9624,1952,2022-12-31,Debit Card,643.61
9625,8215,2022-03-16,Bank Transfer,503.18
9626,9293,2022-09-04,Credit Card,800.92
9627,7431,2022-04-24,PayPal,936.44
9628,6972,2023-02-20,Debit Card,600.3
9629,9113,2023-03-02,PayPal,887.32
9630,4861,2022-05-28,PayPal,666.39
9631,230,2022-09-04,PayPal,605.66
9632,4970,2022-04-13,Bank Transfer,692.23
9633,2671,2022-05-08,PayPal,320.91
9634,2565,2022-08-12,PayPal,654.6
9635,6850,2022-05-05,Credit Card,954.82
9636,5498,2022-08-16,Credit Card,432.97
9637,5557,2022-07-03,Credit Card,613.89
9638,9708,2023-01-19,PayPal,846.66
9639,512,2022-04-26,Debit Card,485.69
9640,8405,2022-09-11,Credit Card,518.59
9641,1753,2022-10-03,Bank Transfer,623.61
9642,8260,2022-05-01,Credit Card,167.2
9643,3330,2022-04-26,Credit Card,278.75
9644,8707,2023-02-28,PayPal,733.46
9645,8695,2022-12-23,Bank Transfer,302.4
9646,6961,2022-11-01,PayPal,841.24
9647,9837,2022-04-23,Debit Card,247.45
9648,7132,2022-06-03,Bank Transfer,504.59
9649,3439,2022-09-28,Credit Card,304.59
9650,3442,2023-02-24,Bank Transfer,49.35
9651,1080,2022-10-10,Bank Transfer,696.36
9652,7199,2022-09-18,PayPal,523.79
9653,5593,2022-08-07,PayPal,178.27
9654,2174,2023-03-03,Credit Card,33.3
9655,8598,2023-02-11,PayPal,287.37
9656,4942,2022-05-20,Credit Card,433.23
9657,2007,2022-06-01,Debit Card,915.17
9658,9106,2022-12-05,Bank Transfer,625.18
9659,9480,2023-02-02,Debit Card,436.39
9660,9145,2022-08-16,PayPal,933.4
9661,9363,2022-04-29,Credit Card,409.4
9662,4994,2022-05-17,Bank Transfer,836.65
9663,2864,2022-07-30,PayPal,136.34
9664,5737,2022-06-20,PayPal,655.63
9665,4946,2022-11-21,Bank Transfer,184.7
9666,7002,2023-01-14,Debit Card,446.99
9667,7237,2022-04-01,Credit Card,506.07
9668,963,2022-09-05,Bank Transfer,195.3
9669,2805,2022-04-26,PayPal,158.18
9670,1836,2022-12-01,Debit Card,747.34
9671,147,2022-04-16,Debit Card,299.06
9672,8434,2022-10-31,Credit Card,704.44
9673,6327,2022-06-05,Bank Transfer,55.14
9674,2730,2022-08-11,Bank Transfer,833.53
9675,9028,2022-12-07,Credit Card,681.9
9676,4008,2022-12-08,PayPal,466.16
9677,7885,2022-04-21,Credit Card,162.86
9678,1017,2022-09-26,Credit Card,763.25
9679,638,2022-03-22,Credit Card,370.36
9680,1313,2023-01-03,Credit Card,683.14
9681,838,2022-05-23,Debit Card,186.07
9682,9828,2022-08-01,Debit Card,761.53
9683,3250,2023-02-14,Credit Card,302.28
9684,900,2022-09-22,PayPal,640.41
9685,6283,2022-03-18,Bank Transfer,242.5
9686,3900,2023-01-03,Bank Transfer,703.52
9687,9156,2022-11-10,Bank Transfer,478.14
9688,182,2022-05-27,Credit Card,219.16
9689,3249,2022-12-04,PayPal,646.46
9690,6701,2022-12-25,Bank Transfer,648.99
9691,70,2023-03-03,Bank Transfer,214.37
9692,2651,2022-06-14,Bank Transfer,273.6
9693,795,2022-06-07,Credit Card,292.96
9694,7207,2023-02-09,Credit Card,24.12
9695,2145,2022-11-14,Credit Card,60.18
9696,9143,2022-10-08,Bank Transfer,390.03
9697,6551,2022-06-12,PayPal,642.7
9698,5047,2022-08-06,PayPal,497.28
9699,1828,2022-10-12,Credit Card,970.49
9700,5626,2022-09-12,Bank Transfer,518.45
9701,2090,2022-03-13,PayPal,584.16
9702,4660,2022-10-03,Bank Transfer,863.51
9703,6824,2022-05-03,Bank Transfer,19.2
9704,7645,2022-09-04,Debit Card,930.21
9705,6334,2023-02-18,Credit Card,703.16
9706,9404,2022-06-13,Credit Card,984.87
9707,9110,2022-09-13,Debit Card,633.59
9708,4258,2022-05-13,Debit Card,962.72
9709,6820,2022-04-24,Credit Card,415.87
9710,3525,2022-06-12,PayPal,277.57
9711,4198,2023-01-27,Debit Card,20.69
9712,8342,2022-03-25,Credit Card,330.8
9713,7658,2022-12-13,Credit Card,918.3
9714,4021,2022-04-26,Debit Card,969.11
9715,7071,2022-07-14,Bank Transfer,131.27
9716,8624,2022-05-16,Debit Card,37.41
9717,7869,2022-05-10,Bank Transfer,740.61
9718,7793,2022-05-31,Credit Card,47.0
9719,6645,2022-08-24,PayPal,634.84
9720,5792,2023-01-08,PayPal,803.09
9721,5764,2022-10-24,Credit Card,992.32
9722,8404,2022-12-21,Credit Card,160.73
9723,3181,2022-05-21,Bank Transfer,71.74
9724,2807,2022-03-10,Credit Card,45.97
9725,546,2022-10-26,Credit Card,784.41
9726,5571,2022-09-10,Debit Card,297.71
9727,8307,2022-10-23,Debit Card,947.17
9728,5148,2022-07-25,Credit Card,252.79
9729,7217,2022-08-10,Bank Transfer,950.98
9730,9821,2022-04-25,PayPal,448.22
9731,1215,2022-10-17,Debit Card,372.12
9732,2226,2022-12-02,Bank Transfer,731.14
9733,4173,2023-02-25,PayPal,56.99
9734,9792,2022-03-29,Credit Card,278.2
9735,5028,2022-05-31,Bank Transfer,530.27
9736,176,2022-08-15,PayPal,297.08
9737,3346,2022-10-19,PayPal,862.8
9738,1027,2022-08-21,Credit Card,833.42
9739,3354,2022-06-27,PayPal,654.42
9740,1759,2022-12-20,Bank Transfer,301.23
9741,6669,2022-07-17,PayPal,535.35
9742,367,2022-03-18,PayPal,813.33
9743,2916,2022-08-28,Credit Card,68.8
9744,4414,2022-03-27,Credit Card,643.28
9745,279,2023-03-04,PayPal,124.17
9746,6726,2022-04-01,Bank Transfer,544.13
9747,3765,2022-10-11,Debit Card,986.01
9748,3837,2023-02-15,Bank Transfer,770.03
9749,9933,2022-04-03,Debit Card,323.84
9750,6557,2023-01-05,Bank Transfer,857.24
9751,4206,2022-11-10,Credit Card,385.1
9752,2127,2022-08-23,PayPal,620.63
9753,3897,2022-12-05,Debit Card,590.8
9754,4525,2022-09-06,Debit Card,16.86
9755,3662,2022-12-05,Credit Card,774.14
9756,6714,2022-11-30,Credit Card,932.95
9757,1041,2023-01-09,Credit Card,403.42
9758,6206,2022-09-02,Bank Transfer,785.42
9759,1437,2022-06-04,PayPal,686.11
9760,4591,2022-05-13,Debit Card,91.43
9761,5138,2022-10-28,Debit Card,112.52
9762,6776,2023-02-12,Credit Card,813.48
9763,2560,2022-07-07,Credit Card,559.55
9764,7345,2022-10-06,PayPal,946.82
9765,2765,2022-04-24,PayPal,312.83
9766,1388,2022-10-25,Credit Card,900.91
9767,3321,2022-12-30,Bank Transfer,490.13
9768,2580,2022-07-22,Bank Transfer,765.31
9769,2579,2022-04-26,PayPal,871.95
9770,6537,2022-06-05,Credit Card,299.57
9771,7174,2022-11-17,Debit Card,549.1
9772,2305,2022-04-10,PayPal,550.96
9773,674,2022-04-09,Credit Card,515.58
9774,3116,2022-04-21,Bank Transfer,83.97
9775,2210,2022-07-24,Debit Card,242.86
9776,4477,2023-03-02,PayPal,74.62
9777,7540,2022-10-23,Credit Card,45.25
9778,4866,2022-08-27,Debit Card,547.83
9779,1601,2023-01-27,Bank Transfer,785.31
9780,3981,2022-05-26,PayPal,234.51
9781,4814,2022-10-22,Bank Transfer,651.92
9782,3060,2022-08-08,Bank Transfer,57.81
9783,1412,2022-08-10,Bank Transfer,795.47
9784,5305,2022-10-28,Bank Transfer,974.66
9785,288,2022-10-02,Credit Card,655.32
9786,9457,2022-08-05,PayPal,785.79
9787,7659,2022-06-08,Bank Transfer,634.54
9788,5662,2022-09-21,Bank Transfer,563.01
9789,5950,2022-03-14,Bank Transfer,528.39
9790,6397,2022-11-04,Debit Card,639.14
9791,1895,2022-10-03,PayPal,376.76
9792,6253,2023-02-28,Debit Card,551.26
9793,2974,2022-12-24,Credit Card,468.03
9794,6190,2022-12-19,Bank Transfer,835.54
9795,2928,2022-05-11,PayPal,438.6
9796,8476,2022-09-25,Bank Transfer,94.53
9797,3818,2022-04-18,Debit Card,407.92
9798,6034,2023-03-04,Debit Card,840.95
9799,7783,2022-06-22,Debit Card,363.16
9800,3890,2022-09-09,Credit Card,639.16
9801,821,2022-08-20,Debit Card,607.33
9802,3064,2022-03-20,PayPal,574.62
9803,5870,2022-10-29,Credit Card,336.37
9804,7439,2022-12-07,Debit Card,82.59
9805,1069,2023-02-14,Bank Transfer,250.46
9806,1214,2022-07-11,PayPal,723.22
9807,5547,2022-03-12,PayPal,277.75
9808,649,2022-06-15,Bank Transfer,727.91
9809,4231,2023-02-08,Bank Transfer,31.09
9810,2735,2022-08-09,Bank Transfer,335.71
9811,2944,2022-10-02,PayPal,778.57
9812,7290,2022-08-07,Debit Card,612.31
9813,2424,2022-04-18,Debit Card,50.51
9814,1460,2022-08-09,Credit Card,909.23
9815,3645,2022-12-24,Credit Card,646.96
9816,6136,2023-02-08,PayPal,900.3
9817,3903,2022-09-04,Debit Card,754.28
9818,475,2022-08-24,PayPal,455.89
9819,674,2023-02-26,Credit Card,85.92
9820,3212,2022-07-05,Bank Transfer,475.69
9821,7393,2022-12-13,Debit Card,963.37
9822,8304,2022-09-12,PayPal,479.09
9823,418,2022-04-26,Bank Transfer,94.72
9824,6409,2022-04-12,Debit Card,176.89
9825,2444,2022-10-28,Debit Card,115.69
9826,9244,2022-08-22,PayPal,113.08
9827,3300,2023-01-20,Debit Card,614.45
9828,8729,2022-06-17,Bank Transfer,728.2
9829,6390,2022-11-21,Credit Card,522.09
9830,9699,2022-05-28,Bank Transfer,770.23
9831,6272,2022-12-20,PayPal,248.44
9832,7032,2023-01-17,Debit Card,212.98
9833,7678,2022-07-21,Credit Card,214.4
9834,8073,2022-10-25,Bank Transfer,191.31
9835,5462,2022-06-10,Credit Card,825.35
9836,4402,2022-09-05,Credit Card,452.39
9837,3296,2022-09-05,Bank Transfer,381.0
9838,4345,2023-01-08,PayPal,670.64
9839,5935,2023-01-21,PayPal,997.49
9840,6710,2022-07-10,Bank Transfer,857.79
9841,8952,2022-05-27,Credit Card,139.29
9842,5338,2022-07-18,Debit Card,864.98
9843,1899,2022-03-10,Debit Card,987.64
9844,3153,2022-04-20,Debit Card,816.52
9845,9304,2022-08-16,PayPal,576.44
9846,1094,2022-08-23,Credit Card,205.61
9847,8222,2022-12-13,Debit Card,374.59
9848,3546,2022-04-13,Credit Card,595.0
9849,4770,2022-12-21,Debit Card,915.54
9850,7204,2022-11-28,Debit Card,83.29
9851,9921,2022-05-26,PayPal,861.71
9852,3837,2022-08-28,Debit Card,185.97
9853,7070,2023-01-21,Credit Card,754.72
9854,171,2022-12-29,Bank Transfer,839.98
9855,863,2022-09-21,Debit Card,641.32
9856,89,2022-04-26,Bank Transfer,671.59
9857,5620,2022-09-28,PayPal,709.82
9858,5586,2023-02-10,Debit Card,187.65
9859,3950,2023-01-31,PayPal,203.31
9860,3968,2022-09-03,Bank Transfer,337.0
9861,8259,2022-12-09,Bank Transfer,361.03
9862,8507,2022-05-12,PayPal,294.99
9863,2766,2022-06-21,PayPal,218.04
9864,6316,2022-03-30,PayPal,974.24
9865,799,2022-06-07,PayPal,681.86
9866,5019,2023-02-17,Credit Card,181.19
9867,9176,2022-05-11,Bank Transfer,659.07
9868,3957,2023-01-26,Credit Card,497.77
9869,8490,2023-02-14,PayPal,602.49
9870,327,2023-02-25,Bank Transfer,90.06
9871,1636,2022-12-13,Bank Transfer,687.03
9872,4447,2022-04-02,Debit Card,436.02
9873,7846,2022-06-02,Bank Transfer,92.29
9874,6541,2022-08-24,Credit Card,538.63
9875,597,2022-11-09,Bank Transfer,801.1
9876,1873,2022-05-07,PayPal,362.15
9877,7031,2022-07-05,Debit Card,987.61
9878,4699,2022-07-09,Bank Transfer,919.93
9879,3869,2023-02-02,Bank Transfer,930.99
9880,1084,2022-05-02,Credit Card,354.9
9881,7589,2022-03-27,Bank Transfer,670.46
9882,9739,2022-10-13,PayPal,874.73
9883,2708,2022-12-28,PayPal,754.27
9884,2888,2022-03-12,Debit Card,904.38
9885,4449,2022-05-19,Debit Card,106.05
9886,9322,2022-10-26,Debit Card,577.63
9887,8254,2022-09-22,Debit Card,366.03
9888,5873,2022-03-27,Bank Transfer,256.45
9889,7599,2022-11-30,PayPal,903.61
9890,4456,2022-08-24,Credit Card,173.51
9891,9010,2022-07-21,Bank Transfer,325.82
9892,1025,2023-02-12,PayPal,93.62
9893,2199,2022-03-12,Credit Card,29.65
9894,8256,2023-01-24,Debit Card,68.93
9895,2105,2022-08-22,Credit Card,48.91
9896,2697,2022-10-05,Credit Card,524.76
9897,5925,2022-11-29,Debit Card,427.23
9898,9584,2022-12-26,Debit Card,23.76
9899,1074,2022-09-04,Debit Card,971.91
9900,2197,2022-03-26,Debit Card,582.9
9901,9219,2022-06-14,Credit Card,969.83
9902,7042,2022-06-30,Debit Card,345.63
9903,768,2022-10-18,Debit Card,233.27
9904,6754,2022-10-12,Bank Transfer,391.03
9905,5085,2022-11-26,Bank Transfer,173.93
9906,5356,2022-06-23,Credit Card,614.83
9907,9666,2022-08-01,Bank Transfer,755.98
9908,6396,2022-10-09,PayPal,288.58
9909,7902,2022-11-14,Credit Card,982.87
9910,8494,2022-08-08,PayPal,218.43
9911,6596,2022-08-25,PayPal,551.68
9912,9076,2022-06-28,PayPal,795.04
9913,4794,2022-03-18,Credit Card,725.05
9914,4843,2022-06-14,Credit Card,224.74
9915,2542,2022-04-10,Credit Card,896.64
9916,9444,2022-11-28,PayPal,506.51
9917,4925,2023-01-10,Debit Card,650.71
9918,5283,2023-02-01,PayPal,525.59
9919,9997,2022-04-17,PayPal,279.31
9920,6175,2022-11-14,PayPal,657.19
9921,1034,2022-07-23,Bank Transfer,388.98
9922,4516,2022-12-15,Debit Card,227.75
9923,3919,2022-04-27,Bank Transfer,148.42
9924,8227,2022-11-26,Credit Card,234.53
9925,7384,2023-01-23,Bank Transfer,161.56
9926,8615,2023-01-01,Credit Card,825.95
9927,5135,2022-10-20,Credit Card,566.07
9928,6801,2022-06-05,Bank Transfer,508.57
9929,9273,2022-07-04,Debit Card,114.2
9930,9855,2023-02-15,PayPal,39.39
9931,3164,2022-11-17,PayPal,451.33
9932,8020,2022-07-06,Bank Transfer,432.66
9933,5825,2023-01-15,Bank Transfer,660.82
9934,8357,2022-04-25,Credit Card,197.56
9935,8100,2022-07-27,Debit Card,459.94
9936,9929,2022-08-31,Debit Card,711.81
9937,2462,2022-10-16,PayPal,733.97
9938,2393,2022-03-29,PayPal,266.6
9939,3254,2022-07-09,Debit Card,176.82
9940,700,2022-11-15,PayPal,697.79
9941,5470,2022-12-09,PayPal,645.18
9942,1726,2023-02-14,Credit Card,490.51
9943,2812,2022-06-21,PayPal,178.95
9944,1636,2023-02-04,Debit Card,183.07
9945,4173,2022-04-14,Debit Card,799.68
9946,8807,2022-10-26,Debit Card,637.79
9947,6377,2022-08-05,PayPal,910.01
9948,8716,2022-12-05,Bank Transfer,317.55
9949,3939,2022-05-04,PayPal,250.33
9950,1555,2022-09-15,Credit Card,656.21
9951,4088,2022-08-17,Debit Card,627.08
9952,7130,2022-06-07,Bank Transfer,867.27
9953,6411,2022-04-22,Bank Transfer,572.07
9954,3412,2022-10-23,Debit Card,434.98
9955,6601,2022-06-09,Bank Transfer,673.23
9956,2424,2022-07-12,Debit Card,427.85
9957,6314,2022-09-07,Credit Card,936.16
9958,3906,2022-10-20,Credit Card,367.24
9959,6106,2023-01-05,Debit Card,244.39
9960,4587,2022-03-28,Credit Card,512.11
9961,6679,2022-03-22,Credit Card,485.64
9962,2479,2023-02-25,Bank Transfer,248.48
9963,837,2023-01-30,PayPal,805.66
9964,7474,2022-08-30,PayPal,481.78
9965,6136,2022-12-22,PayPal,872.71
9966,3516,2022-05-21,Credit Card,881.74
9967,2419,2022-06-07,Debit Card,256.73
9968,6383,2022-04-03,Credit Card,881.07
9969,1843,2022-07-23,Bank Transfer,198.55
9970,378,2022-07-28,PayPal,741.02
9971,1845,2022-06-23,PayPal,968.05
9972,5905,2022-05-24,Bank Transfer,313.08
9973,6446,2022-08-31,PayPal,849.54
9974,5305,2022-04-22,Credit Card,135.67
9975,7011,2023-02-25,Bank Transfer,877.55
9976,9570,2022-10-08,PayPal,196.72
9977,8911,2023-01-14,Bank Transfer,713.07
9978,980,2022-04-19,Debit Card,19.98
9979,399,2022-10-06,Credit Card,429.03
